timestamp,gpu_utilization,memory_utilization,memory_used_mb,memory_total_mb,memory_percent,temperature_c,power_draw_w,power_limit_w,sm_clock_mhz,mem_clock_mhz
1762466249.5122392,88,0,0,0,0,54,0,0,0,0
1762466250.0129178,88,0,0,0,0,54,0,0,0,0
1762466250.5135996,90,0,0,0,0,54,0,0,0,0
1762466251.0145307,90,0,0,0,0,54,0,0,0,0
1762466251.5154593,91,0,0,0,0,54,0,0,0,0
1762466252.0159895,91,0,0,0,0,55,0,0,0,0
1762466252.5166435,90,0,0,0,0,55,0,0,0,0
1762466253.0171819,90,0,0,0,0,55,0,0,0,0
1762466253.5179977,90,0,0,0,0,55,0,0,0,0
1762466254.0188932,90,0,0,0,0,55,0,0,0,0
1762466254.5194752,86,0,0,0,0,55,0,0,0,0
1762466255.020209,86,0,0,0,0,55,0,0,0,0
1762466255.520627,88,0,0,0,0,55,0,0,0,0
1762466256.0214047,88,0,0,0,0,55,0,0,0,0
1762466256.521923,91,0,0,0,0,55,0,0,0,0
1762466257.0227153,91,0,0,0,0,55,0,0,0,0
1762466257.5234332,88,0,0,0,0,55,0,0,0,0
1762466258.0237937,88,0,0,0,0,55,0,0,0,0
1762466258.5249078,86,0,0,0,0,55,0,0,0,0
1762466259.0258474,86,0,0,0,0,56,0,0,0,0
1762466259.5268176,90,0,0,0,0,56,0,0,0,0
1762466260.0274336,90,0,0,0,0,56,0,0,0,0
1762466260.5282888,87,0,0,0,0,56,0,0,0,0
1762466261.028568,87,0,0,0,0,56,0,0,0,0
1762466261.528997,90,0,0,0,0,56,0,0,0,0
1762466262.0298312,90,0,0,0,0,56,0,0,0,0
1762466262.5304635,91,0,0,0,0,56,0,0,0,0
1762466263.0311902,91,0,0,0,0,56,0,0,0,0
1762466263.532081,89,0,0,0,0,56,0,0,0,0
1762466264.03267,89,0,0,0,0,56,0,0,0,0
1762466264.5330455,89,0,0,0,0,57,0,0,0,0
1762466265.0335531,89,0,0,0,0,57,0,0,0,0
1762466265.5342913,90,0,0,0,0,57,0,0,0,0
1762466266.035245,90,0,0,0,0,57,0,0,0,0
1762466266.5357265,91,0,0,0,0,57,0,0,0,0
1762466267.036005,91,0,0,0,0,57,0,0,0,0
1762466267.536713,88,0,0,0,0,57,0,0,0,0
1762466268.0379987,88,0,0,0,0,57,0,0,0,0
1762466268.5383446,91,0,0,0,0,57,0,0,0,0
1762466269.0388503,91,0,0,0,0,57,0,0,0,0
1762466269.5396984,89,0,0,0,0,57,0,0,0,0
1762466270.0402212,89,0,0,0,0,57,0,0,0,0
1762466270.5411012,89,0,0,0,0,57,0,0,0,0
1762466271.0420473,89,0,0,0,0,57,0,0,0,0
1762466271.5428555,87,0,0,0,0,57,0,0,0,0
1762466272.0435233,87,0,0,0,0,57,0,0,0,0
1762466272.5439372,91,0,0,0,0,58,0,0,0,0
1762466273.044658,91,0,0,0,0,58,0,0,0,0
1762466273.5451088,90,0,0,0,0,58,0,0,0,0
1762466274.0456395,90,0,0,0,0,64,0,0,0,0
1762466274.5465634,90,0,0,0,0,58,0,0,0,0
1762466275.0472069,90,0,0,0,0,57,0,0,0,0
1762466275.5480645,89,0,0,0,0,58,0,0,0,0
1762466276.0485275,89,0,0,0,0,58,0,0,0,0
1762466276.5493107,92,0,0,0,0,58,0,0,0,0
1762466277.049749,92,0,0,0,0,58,0,0,0,0
1762466277.5505774,85,0,0,0,0,57,0,0,0,0
1762466278.0509732,85,0,0,0,0,57,0,0,0,0
1762466278.5514467,88,0,0,0,0,58,0,0,0,0
1762466279.0517712,88,0,0,0,0,58,0,0,0,0
1762466279.5522294,90,0,0,0,0,58,0,0,0,0
1762466280.0526392,90,0,0,0,0,58,0,0,0,0
1762466280.5535445,91,0,0,0,0,58,0,0,0,0
1762466281.05418,91,0,0,0,0,58,0,0,0,0
1762466281.5546474,90,0,0,0,0,58,0,0,0,0
1762466282.0551627,90,0,0,0,0,58,0,0,0,0
1762466282.5562155,90,0,0,0,0,58,0,0,0,0
1762466283.0568862,90,0,0,0,0,58,0,0,0,0
1762466283.5576847,91,0,0,0,0,58,0,0,0,0
1762466284.0592182,91,0,0,0,0,58,0,0,0,0
1762466284.559708,89,0,0,0,0,58,0,0,0,0
1762466285.0601797,89,0,0,0,0,58,0,0,0,0
1762466285.560614,91,0,0,0,0,58,0,0,0,0
1762466286.0613983,91,0,0,0,0,58,0,0,0,0
1762466286.5621068,86,0,0,0,0,59,0,0,0,0
1762466287.0625222,86,0,0,0,0,59,0,0,0,0
1762466287.5629306,89,0,0,0,0,59,0,0,0,0
1762466288.0644164,89,0,0,0,0,59,0,0,0,0
1762466288.5655434,90,0,0,0,0,59,0,0,0,0
1762466289.0660527,90,0,0,0,0,59,0,0,0,0
1762466289.5667837,89,0,0,0,0,59,0,0,0,0
1762466290.067395,89,0,0,0,0,59,0,0,0,0
1762466290.5683591,89,0,0,0,0,59,0,0,0,0
1762466291.0689187,89,0,0,0,0,59,0,0,0,0
1762466291.5693812,91,0,0,0,0,59,0,0,0,0
1762466292.069794,91,0,0,0,0,59,0,0,0,0
1762466292.570171,89,0,0,0,0,59,0,0,0,0
1762466293.0706475,89,0,0,0,0,59,0,0,0,0
1762466293.5714452,89,0,0,0,0,59,0,0,0,0
1762466294.0722823,89,0,0,0,0,59,0,0,0,0
1762466294.5728116,89,0,0,0,0,59,0,0,0,0
1762466295.073232,89,0,0,0,0,59,0,0,0,0
1762466295.5737996,90,0,0,0,0,59,0,0,0,0
1762466296.0767322,90,0,0,0,0,59,0,0,0,0
1762466296.5775416,89,0,0,0,0,59,0,0,0,0
1762466297.0784268,89,0,0,0,0,60,0,0,0,0
1762466297.5789678,90,0,0,0,0,59,0,0,0,0
1762466298.0800023,90,0,0,0,0,60,0,0,0,0
1762466298.5833151,91,0,0,0,0,60,0,0,0,0
1762466299.0841863,91,0,0,0,0,59,0,0,0,0
1762466299.5846403,91,0,0,0,0,60,0,0,0,0
1762466300.085228,91,0,0,0,0,60,0,0,0,0
1762466300.585671,90,0,0,0,0,60,0,0,0,0
1762466301.0864823,90,0,0,0,0,60,0,0,0,0
1762466301.5869722,90,0,0,0,0,60,0,0,0,0
1762466302.0878625,90,0,0,0,0,60,0,0,0,0
1762466302.5887437,90,0,0,0,0,60,0,0,0,0
1762466303.0892928,90,0,0,0,0,60,0,0,0,0
1762466303.590055,89,0,0,0,0,60,0,0,0,0
1762466304.0905304,89,0,0,0,0,60,0,0,0,0
1762466304.5921888,90,0,0,0,0,60,0,0,0,0
1762466305.0927944,90,0,0,0,0,60,0,0,0,0
1762466305.593634,89,0,0,0,0,60,0,0,0,0
1762466306.0942984,89,0,0,0,0,60,0,0,0,0
1762466306.594862,89,0,0,0,0,60,0,0,0,0
1762466307.0953186,89,0,0,0,0,60,0,0,0,0
1762466307.5957572,86,0,0,0,0,60,0,0,0,0
1762466308.0962517,86,0,0,0,0,60,0,0,0,0
1762466308.5966115,90,0,0,0,0,60,0,0,0,0
1762466309.0969143,90,0,0,0,0,60,0,0,0,0
1762466309.5972536,90,0,0,0,0,60,0,0,0,0
1762466310.0976038,90,0,0,0,0,60,0,0,0,0
1762466310.597955,91,0,0,0,0,60,0,0,0,0
1762466311.0984738,91,0,0,0,0,61,0,0,0,0
1762466311.598751,90,0,0,0,0,61,0,0,0,0
1762466312.0991738,90,0,0,0,0,61,0,0,0,0
1762466312.5998304,87,0,0,0,0,60,0,0,0,0
1762466313.10039,87,0,0,0,0,61,0,0,0,0
1762466313.601017,89,0,0,0,0,61,0,0,0,0
1762466314.1015031,89,0,0,0,0,61,0,0,0,0
1762466314.6019936,90,0,0,0,0,61,0,0,0,0
1762466315.1025584,90,0,0,0,0,61,0,0,0,0
1762466315.6029322,90,0,0,0,0,61,0,0,0,0
1762466316.1036508,90,0,0,0,0,61,0,0,0,0
1762466316.6042404,91,0,0,0,0,61,0,0,0,0
1762466317.1047542,91,0,0,0,0,61,0,0,0,0
1762466317.6055636,87,0,0,0,0,61,0,0,0,0
1762466318.1060276,87,0,0,0,0,61,0,0,0,0
1762466318.6068187,90,0,0,0,0,61,0,0,0,0
1762466319.107216,90,0,0,0,0,63,0,0,0,0
1762466319.6076236,89,0,0,0,0,61,0,0,0,0
1762466320.1079047,89,0,0,0,0,61,0,0,0,0
1762466320.608261,89,0,0,0,0,61,0,0,0,0
1762466321.1091118,89,0,0,0,0,61,0,0,0,0
1762466321.6096678,86,0,0,0,0,61,0,0,0,0
1762466322.1101592,86,0,0,0,0,61,0,0,0,0
1762466322.6107037,88,0,0,0,0,61,0,0,0,0
1762466323.1110492,88,0,0,0,0,61,0,0,0,0
1762466323.611496,90,0,0,0,0,61,0,0,0,0
1762466324.1118386,90,0,0,0,0,61,0,0,0,0
1762466324.6121747,90,0,0,0,0,61,0,0,0,0
1762466325.1125462,90,0,0,0,0,61,0,0,0,0
1762466325.613393,90,0,0,0,0,61,0,0,0,0
1762466326.1147032,90,0,0,0,0,61,0,0,0,0
1762466326.6152456,89,0,0,0,0,61,0,0,0,0
1762466327.115888,89,0,0,0,0,61,0,0,0,0
1762466327.6168575,90,0,0,0,0,61,0,0,0,0
1762466328.1174529,90,0,0,0,0,61,0,0,0,0
1762466328.6183448,89,0,0,0,0,61,0,0,0,0
1762466329.1186132,89,0,0,0,0,61,0,0,0,0
1762466329.6194103,89,0,0,0,0,61,0,0,0,0
1762466330.1197941,89,0,0,0,0,61,0,0,0,0
1762466330.6205373,91,0,0,0,0,61,0,0,0,0
1762466331.1211073,91,0,0,0,0,61,0,0,0,0
1762466331.6217644,89,0,0,0,0,61,0,0,0,0
1762466332.1227074,89,0,0,0,0,61,0,0,0,0
1762466332.6233983,89,0,0,0,0,61,0,0,0,0
1762466333.1239018,89,0,0,0,0,61,0,0,0,0
1762466333.6243184,89,0,0,0,0,61,0,0,0,0
1762466334.1247153,89,0,0,0,0,61,0,0,0,0
1762466334.625923,88,0,0,0,0,62,0,0,0,0
1762466335.1261868,88,0,0,0,0,61,0,0,0,0
1762466335.6269865,90,0,0,0,0,62,0,0,0,0
1762466336.1276019,90,0,0,0,0,62,0,0,0,0
1762466336.6282403,90,0,0,0,0,61,0,0,0,0
1762466337.129911,90,0,0,0,0,62,0,0,0,0
1762466337.6302636,90,0,0,0,0,62,0,0,0,0
1762466338.1306272,90,0,0,0,0,62,0,0,0,0
1762466338.6313996,91,0,0,0,0,62,0,0,0,0
1762466339.1318374,91,0,0,0,0,62,0,0,0,0
1762466339.6325736,90,0,0,0,0,62,0,0,0,0
1762466340.132948,90,0,0,0,0,62,0,0,0,0
1762466340.633358,89,0,0,0,0,62,0,0,0,0
1762466341.1335964,89,0,0,0,0,62,0,0,0,0
1762466341.634871,91,0,0,0,0,62,0,0,0,0
1762466342.1354036,91,0,0,0,0,62,0,0,0,0
1762466342.6368222,85,0,0,0,0,62,0,0,0,0
1762466343.137889,85,0,0,0,0,62,0,0,0,0
1762466343.639103,89,0,0,0,0,62,0,0,0,0
1762466344.1399753,89,0,0,0,0,62,0,0,0,0
1762466344.6404264,89,0,0,0,0,62,0,0,0,0
1762466345.1413555,89,0,0,0,0,62,0,0,0,0
1762466345.6426032,91,0,0,0,0,62,0,0,0,0
1762466346.143508,91,0,0,0,0,62,0,0,0,0
1762466346.6445758,89,0,0,0,0,62,0,0,0,0
1762466347.1454215,89,0,0,0,0,62,0,0,0,0
1762466347.6458094,88,0,0,0,0,62,0,0,0,0
1762466348.1469855,88,0,0,0,0,62,0,0,0,0
1762466348.6478934,90,0,0,0,0,62,0,0,0,0
1762466349.1491594,90,0,0,0,0,62,0,0,0,0
1762466349.650341,90,0,0,0,0,62,0,0,0,0
1762466350.151517,90,0,0,0,0,62,0,0,0,0
1762466350.6525643,91,0,0,0,0,62,0,0,0,0
1762466351.1539378,91,0,0,0,0,62,0,0,0,0
1762466351.6545146,87,0,0,0,0,62,0,0,0,0
1762466352.1555288,87,0,0,0,0,62,0,0,0,0
1762466352.6560247,91,0,0,0,0,62,0,0,0,0
1762466353.1569304,91,0,0,0,0,63,0,0,0,0
1762466353.6580365,90,0,0,0,0,63,0,0,0,0
1762466354.1588266,90,0,0,0,0,63,0,0,0,0
1762466354.6598814,91,0,0,0,0,63,0,0,0,0
1762466355.160789,91,0,0,0,0,63,0,0,0,0
1762466355.662073,91,0,0,0,0,63,0,0,0,0
1762466356.162691,91,0,0,0,0,63,0,0,0,0
1762466356.6635964,90,0,0,0,0,63,0,0,0,0
1762466357.1640775,90,0,0,0,0,63,0,0,0,0
1762466357.6643739,91,0,0,0,0,63,0,0,0,0
1762466358.164809,91,0,0,0,0,63,0,0,0,0
1762466358.6656628,91,0,0,0,0,63,0,0,0,0
1762466359.166506,91,0,0,0,0,63,0,0,0,0
1762466359.6671557,90,0,0,0,0,63,0,0,0,0
1762466360.1676111,90,0,0,0,0,63,0,0,0,0
1762466360.668052,90,0,0,0,0,63,0,0,0,0
1762466361.1683161,90,0,0,0,0,63,0,0,0,0
1762466361.6688418,91,0,0,0,0,63,0,0,0,0
1762466362.1696727,91,0,0,0,0,63,0,0,0,0
1762466362.670704,86,0,0,0,0,63,0,0,0,0
1762466363.1713579,86,0,0,0,0,63,0,0,0,0
1762466363.6716905,89,0,0,0,0,63,0,0,0,0
1762466364.1723726,89,0,0,0,0,63,0,0,0,0
1762466364.6728761,90,0,0,0,0,63,0,0,0,0
1762466365.173297,90,0,0,0,0,63,0,0,0,0
1762466365.673849,90,0,0,0,0,63,0,0,0,0
1762466366.174374,90,0,0,0,0,63,0,0,0,0
1762466366.6747186,90,0,0,0,0,63,0,0,0,0
1762466367.175544,90,0,0,0,0,63,0,0,0,0
1762466367.6759317,89,0,0,0,0,63,0,0,0,0
1762466368.1767495,89,0,0,0,0,63,0,0,0,0
1762466368.6774683,87,0,0,0,0,63,0,0,0,0
1762466369.178065,87,0,0,0,0,63,0,0,0,0
1762466369.679088,86,0,0,0,0,62,0,0,0,0
1762466370.1795452,86,0,0,0,0,63,0,0,0,0
1762466370.6799405,90,0,0,0,0,63,0,0,0,0
1762466371.1816702,90,0,0,0,0,63,0,0,0,0
1762466371.6820977,89,0,0,0,0,63,0,0,0,0
1762466372.1826262,89,0,0,0,0,63,0,0,0,0
1762466372.6830635,90,0,0,0,0,63,0,0,0,0
1762466373.1837258,90,0,0,0,0,63,0,0,0,0
1762466373.6846092,90,0,0,0,0,63,0,0,0,0
1762466374.185614,90,0,0,0,0,63,0,0,0,0
1762466374.6861644,90,0,0,0,0,63,0,0,0,0
1762466375.1866019,90,0,0,0,0,63,0,0,0,0
1762466375.6875553,90,0,0,0,0,63,0,0,0,0
1762466376.1883643,90,0,0,0,0,63,0,0,0,0
1762466376.6894968,90,0,0,0,0,63,0,0,0,0
1762466377.1905947,90,0,0,0,0,63,0,0,0,0
1762466377.6916168,89,0,0,0,0,63,0,0,0,0
1762466378.192563,89,0,0,0,0,63,0,0,0,0
1762466378.6930618,90,0,0,0,0,63,0,0,0,0
1762466379.1935234,90,0,0,0,0,63,0,0,0,0
1762466379.694323,86,0,0,0,0,63,0,0,0,0
1762466380.1948493,86,0,0,0,0,63,0,0,0,0
1762466380.695624,89,0,0,0,0,63,0,0,0,0
1762466381.1961994,89,0,0,0,0,63,0,0,0,0
1762466381.6972516,90,0,0,0,0,63,0,0,0,0
1762466382.1981516,90,0,0,0,0,63,0,0,0,0
1762466382.6987743,90,0,0,0,0,63,0,0,0,0
1762466383.199827,90,0,0,0,0,63,0,0,0,0
1762466383.7002769,85,0,0,0,0,63,0,0,0,0
1762466384.2009375,85,0,0,0,0,63,0,0,0,0
1762466384.701467,89,0,0,0,0,63,0,0,0,0
1762466385.2018793,89,0,0,0,0,63,0,0,0,0
1762466385.7022731,91,0,0,0,0,63,0,0,0,0
1762466386.203377,91,0,0,0,0,63,0,0,0,0
1762466386.7039304,90,0,0,0,0,63,0,0,0,0
1762466387.204187,90,0,0,0,0,63,0,0,0,0
1762466387.704569,91,0,0,0,0,63,0,0,0,0
1762466388.204889,91,0,0,0,0,63,0,0,0,0
1762466388.70563,88,0,0,0,0,63,0,0,0,0
1762466389.2070737,88,0,0,0,0,64,0,0,0,0
1762466389.7075803,90,0,0,0,0,64,0,0,0,0
1762466390.20803,90,0,0,0,0,63,0,0,0,0
1762466390.7086298,90,0,0,0,0,64,0,0,0,0
1762466391.2097795,90,0,0,0,0,64,0,0,0,0
1762466391.710058,87,0,0,0,0,64,0,0,0,0
1762466392.2107835,87,0,0,0,0,63,0,0,0,0
1762466392.711281,89,0,0,0,0,64,0,0,0,0
1762466393.2121167,89,0,0,0,0,64,0,0,0,0
1762466393.7125268,86,0,0,0,0,64,0,0,0,0
1762466394.2139606,86,0,0,0,0,64,0,0,0,0
1762466394.7145183,89,0,0,0,0,64,0,0,0,0
1762466395.2152102,89,0,0,0,0,64,0,0,0,0
1762466395.716086,90,0,0,0,0,64,0,0,0,0
1762466396.2168565,90,0,0,0,0,64,0,0,0,0
1762466396.717245,91,0,0,0,0,64,0,0,0,0
1762466397.2180276,91,0,0,0,0,64,0,0,0,0
1762466397.7188933,90,0,0,0,0,64,0,0,0,0
1762466398.2195349,90,0,0,0,0,63,0,0,0,0
1762466398.7199385,90,0,0,0,0,64,0,0,0,0
1762466399.2202387,90,0,0,0,0,63,0,0,0,0
1762466399.7206306,90,0,0,0,0,64,0,0,0,0
1762466400.2210443,90,0,0,0,0,64,0,0,0,0
1762466400.7214303,90,0,0,0,0,64,0,0,0,0
1762466401.2221005,90,0,0,0,0,64,0,0,0,0
1762466401.7225077,90,0,0,0,0,64,0,0,0,0
1762466402.223313,90,0,0,0,0,64,0,0,0,0
1762466402.7236989,91,0,0,0,0,64,0,0,0,0
1762466403.224166,91,0,0,0,0,64,0,0,0,0
1762466403.7244923,90,0,0,0,0,64,0,0,0,0
1762466404.2253659,90,0,0,0,0,64,0,0,0,0
1762466404.7262433,86,0,0,0,0,64,0,0,0,0
1762466405.2275922,86,0,0,0,0,64,0,0,0,0
1762466405.728161,90,0,0,0,0,64,0,0,0,0
1762466406.22867,90,0,0,0,0,64,0,0,0,0
1762466406.7290485,90,0,0,0,0,64,0,0,0,0
1762466407.2295363,90,0,0,0,0,64,0,0,0,0
1762466407.7304618,89,0,0,0,0,65,0,0,0,0
1762466408.231274,89,0,0,0,0,64,0,0,0,0
1762466408.7316415,90,0,0,0,0,64,0,0,0,0
1762466409.2327147,90,0,0,0,0,64,0,0,0,0
1762466409.7335832,87,0,0,0,0,64,0,0,0,0
1762466410.2341747,87,0,0,0,0,64,0,0,0,0
1762466410.7346041,88,0,0,0,0,64,0,0,0,0
1762466411.2349606,88,0,0,0,0,64,0,0,0,0
1762466411.7354097,91,0,0,0,0,64,0,0,0,0
1762466412.2364204,91,0,0,0,0,64,0,0,0,0
1762466412.737398,90,0,0,0,0,64,0,0,0,0
1762466413.238376,90,0,0,0,0,64,0,0,0,0
1762466413.7392852,90,0,0,0,0,64,0,0,0,0
1762466414.2398274,90,0,0,0,0,64,0,0,0,0
1762466414.7402983,92,0,0,0,0,64,0,0,0,0
1762466415.2408137,92,0,0,0,0,64,0,0,0,0
1762466415.7415986,86,0,0,0,0,64,0,0,0,0
1762466416.2423635,86,0,0,0,0,64,0,0,0,0
1762466416.7427197,89,0,0,0,0,64,0,0,0,0
1762466417.2434134,89,0,0,0,0,64,0,0,0,0
1762466417.7442968,90,0,0,0,0,64,0,0,0,0
1762466418.2450476,90,0,0,0,0,64,0,0,0,0
1762466418.7457135,90,0,0,0,0,64,0,0,0,0
1762466419.246403,90,0,0,0,0,64,0,0,0,0
1762466419.7467198,90,0,0,0,0,64,0,0,0,0
1762466420.2471101,90,0,0,0,0,64,0,0,0,0
1762466420.747664,86,0,0,0,0,64,0,0,0,0
1762466421.2480667,86,0,0,0,0,64,0,0,0,0
1762466421.7489092,89,0,0,0,0,64,0,0,0,0
1762466422.2496707,89,0,0,0,0,64,0,0,0,0
1762466422.7503643,86,0,0,0,0,64,0,0,0,0
1762466423.2507377,86,0,0,0,0,64,0,0,0,0
1762466423.7512753,85,0,0,0,0,64,0,0,0,0
1762466424.2517521,85,0,0,0,0,64,0,0,0,0
1762466424.7520983,86,0,0,0,0,64,0,0,0,0
1762466425.2524433,86,0,0,0,0,64,0,0,0,0
1762466425.752893,90,0,0,0,0,64,0,0,0,0
1762466426.2535727,90,0,0,0,0,65,0,0,0,0
1762466426.7537978,90,0,0,0,0,64,0,0,0,0
1762466427.2547305,90,0,0,0,0,64,0,0,0,0
1762466427.7557693,90,0,0,0,0,64,0,0,0,0
1762466428.256442,90,0,0,0,0,65,0,0,0,0
1762466428.7567983,91,0,0,0,0,65,0,0,0,0
1762466429.2573743,91,0,0,0,0,65,0,0,0,0
1762466429.7578619,90,0,0,0,0,65,0,0,0,0
1762466430.2586114,90,0,0,0,0,65,0,0,0,0
1762466430.7588851,90,0,0,0,0,65,0,0,0,0
1762466431.2597146,90,0,0,0,0,65,0,0,0,0
1762466431.760529,90,0,0,0,0,65,0,0,0,0
1762466432.2611942,90,0,0,0,0,65,0,0,0,0
1762466432.7616696,91,0,0,0,0,65,0,0,0,0
1762466433.262128,91,0,0,0,0,65,0,0,0,0
1762466433.7624533,90,0,0,0,0,65,0,0,0,0
1762466434.2632668,90,0,0,0,0,65,0,0,0,0
1762466434.7635915,90,0,0,0,0,65,0,0,0,0
1762466435.2645967,90,0,0,0,0,65,0,0,0,0
1762466435.7653272,90,0,0,0,0,65,0,0,0,0
1762466436.2659724,90,0,0,0,0,65,0,0,0,0
1762466436.7663012,87,0,0,0,0,65,0,0,0,0
1762466437.2666245,87,0,0,0,0,65,0,0,0,0
1762466437.7680874,90,0,0,0,0,65,0,0,0,0
1762466438.2688632,90,0,0,0,0,65,0,0,0,0
1762466438.7694087,89,0,0,0,0,65,0,0,0,0
1762466439.2700286,89,0,0,0,0,66,0,0,0,0
1762466439.770728,91,0,0,0,0,66,0,0,0,0
1762466440.2711859,91,0,0,0,0,66,0,0,0,0
1762466440.772449,90,0,0,0,0,66,0,0,0,0
1762466441.273091,90,0,0,0,0,66,0,0,0,0
1762466441.773868,90,0,0,0,0,66,0,0,0,0
1762466442.274348,90,0,0,0,0,66,0,0,0,0
1762466442.7747114,90,0,0,0,0,66,0,0,0,0
1762466443.275115,90,0,0,0,0,66,0,0,0,0
1762466443.775501,90,0,0,0,0,66,0,0,0,0
1762466444.2759073,90,0,0,0,0,66,0,0,0,0
1762466444.7763705,86,0,0,0,0,66,0,0,0,0
1762466445.277455,86,0,0,0,0,66,0,0,0,0
1762466445.7786083,86,0,0,0,0,66,0,0,0,0
1762466446.2795782,86,0,0,0,0,66,0,0,0,0
1762466446.7813296,86,0,0,0,0,66,0,0,0,0
1762466447.2820709,86,0,0,0,0,66,0,0,0,0
1762466447.7824047,88,0,0,0,0,66,0,0,0,0
1762466448.282918,88,0,0,0,0,66,0,0,0,0
1762466448.783253,90,0,0,0,0,66,0,0,0,0
1762466449.2843387,90,0,0,0,0,66,0,0,0,0
1762466449.7848346,89,0,0,0,0,66,0,0,0,0
1762466450.285945,89,0,0,0,0,66,0,0,0,0
1762466450.7868268,90,0,0,0,0,66,0,0,0,0
1762466451.2871974,90,0,0,0,0,66,0,0,0,0
1762466451.7879376,89,0,0,0,0,66,0,0,0,0
1762466452.2884398,89,0,0,0,0,66,0,0,0,0
1762466452.7891195,90,0,0,0,0,66,0,0,0,0
1762466453.2898047,90,0,0,0,0,66,0,0,0,0
1762466453.790178,91,0,0,0,0,72,0,0,0,0
1762466454.2909622,91,0,0,0,0,66,0,0,0,0
1762466454.7914982,85,0,0,0,0,65,0,0,0,0
1762466455.2924283,85,0,0,0,0,66,0,0,0,0
1762466455.793181,90,0,0,0,0,66,0,0,0,0
1762466456.2939296,90,0,0,0,0,66,0,0,0,0
1762466456.7944539,89,0,0,0,0,66,0,0,0,0
1762466457.2948442,89,0,0,0,0,66,0,0,0,0
1762466457.795616,86,0,0,0,0,66,0,0,0,0
1762466458.2961104,86,0,0,0,0,66,0,0,0,0
1762466458.7965221,90,0,0,0,0,66,0,0,0,0
1762466459.297225,90,0,0,0,0,66,0,0,0,0
1762466459.7976859,89,0,0,0,0,66,0,0,0,0
1762466460.2983465,89,0,0,0,0,66,0,0,0,0
1762466460.7988372,90,0,0,0,0,66,0,0,0,0
1762466461.2991629,90,0,0,0,0,66,0,0,0,0
1762466461.7996383,89,0,0,0,0,65,0,0,0,0
1762466462.3000436,89,0,0,0,0,66,0,0,0,0
1762466462.8004947,89,0,0,0,0,66,0,0,0,0
1762466463.3008559,89,0,0,0,0,66,0,0,0,0
1762466463.8013074,90,0,0,0,0,66,0,0,0,0
1762466464.3017216,90,0,0,0,0,66,0,0,0,0
1762466464.8020444,89,0,0,0,0,66,0,0,0,0
1762466465.302412,89,0,0,0,0,66,0,0,0,0
1762466465.8028657,90,0,0,0,0,66,0,0,0,0
1762466466.3034782,90,0,0,0,0,66,0,0,0,0
1762466466.804117,90,0,0,0,0,66,0,0,0,0
1762466467.3055751,90,0,0,0,0,66,0,0,0,0
1762466467.805847,90,0,0,0,0,66,0,0,0,0
1762466468.3063033,90,0,0,0,0,66,0,0,0,0
