timestamp,gpu_utilization,memory_utilization,memory_used_mb,memory_total_mb,memory_percent,temperature_c,power_draw_w,power_limit_w,sm_clock_mhz,mem_clock_mhz
1762499308.265064,80,0,0,0,0,67,0,0,0,0
1762499308.7658708,80,0,0,0,0,68,0,0,0,0
1762499309.266204,79,0,0,0,0,67,0,0,0,0
1762499309.7665896,79,0,0,0,0,73,0,0,0,0
1762499310.2672107,80,0,0,0,0,73,0,0,0,0
1762499310.7678006,80,0,0,0,0,67,0,0,0,0
1762499311.2685523,78,0,0,0,0,67,0,0,0,0
1762499311.7691743,78,0,0,0,0,67,0,0,0,0
1762499312.2699587,80,0,0,0,0,67,0,0,0,0
1762499312.7704191,80,0,0,0,0,68,0,0,0,0
1762499313.2708447,82,0,0,0,0,67,0,0,0,0
1762499313.7712705,82,0,0,0,0,75,0,0,0,0
1762499314.272029,78,0,0,0,0,67,0,0,0,0
1762499314.7724788,78,0,0,0,0,67,0,0,0,0
1762499315.272799,80,0,0,0,0,67,0,0,0,0
1762499315.7734325,80,0,0,0,0,67,0,0,0,0
1762499316.2738504,79,0,0,0,0,68,0,0,0,0
1762499316.7748067,79,0,0,0,0,68,0,0,0,0
1762499317.2753382,79,0,0,0,0,67,0,0,0,0
1762499317.7761288,79,0,0,0,0,72,0,0,0,0
1762499318.2770555,78,0,0,0,0,67,0,0,0,0
1762499318.7778938,78,0,0,0,0,67,0,0,0,0
1762499319.2782674,77,0,0,0,0,67,0,0,0,0
1762499319.779096,77,0,0,0,0,67,0,0,0,0
1762499320.2795255,77,0,0,0,0,68,0,0,0,0
1762499320.7798011,77,0,0,0,0,67,0,0,0,0
1762499321.280323,75,0,0,0,0,75,0,0,0,0
1762499321.780634,75,0,0,0,0,67,0,0,0,0
1762499322.2813168,80,0,0,0,0,67,0,0,0,0
1762499322.7817595,80,0,0,0,0,67,0,0,0,0
1762499323.282285,79,0,0,0,0,67,0,0,0,0
1762499323.7836962,79,0,0,0,0,68,0,0,0,0
1762499324.2844768,78,0,0,0,0,68,0,0,0,0
1762499324.784881,78,0,0,0,0,67,0,0,0,0
1762499325.2853534,81,0,0,0,0,75,0,0,0,0
1762499325.7856386,81,0,0,0,0,67,0,0,0,0
1762499326.28604,80,0,0,0,0,67,0,0,0,0
1762499326.7864554,80,0,0,0,0,67,0,0,0,0
1762499327.2869952,79,0,0,0,0,67,0,0,0,0
1762499327.787343,79,0,0,0,0,68,0,0,0,0
1762499328.287603,80,0,0,0,0,67,0,0,0,0
1762499328.7880967,80,0,0,0,0,72,0,0,0,0
1762499329.2886777,79,0,0,0,0,67,0,0,0,0
1762499329.7896712,79,0,0,0,0,67,0,0,0,0
1762499330.290342,77,0,0,0,0,67,0,0,0,0
1762499330.7911136,77,0,0,0,0,67,0,0,0,0
1762499331.2915492,80,0,0,0,0,68,0,0,0,0
1762499331.7918162,80,0,0,0,0,67,0,0,0,0
1762499332.2922742,73,0,0,0,0,71,0,0,0,0
1762499332.7925909,73,0,0,0,0,67,0,0,0,0
1762499333.292922,79,0,0,0,0,67,0,0,0,0
1762499333.793234,79,0,0,0,0,67,0,0,0,0
1762499334.293811,78,0,0,0,0,67,0,0,0,0
1762499334.7943277,78,0,0,0,0,68,0,0,0,0
1762499335.2948325,80,0,0,0,0,67,0,0,0,0
1762499335.7952507,80,0,0,0,0,71,0,0,0,0
1762499336.295886,80,0,0,0,0,67,0,0,0,0
1762499336.7965019,80,0,0,0,0,67,0,0,0,0
1762499337.2973154,80,0,0,0,0,67,0,0,0,0
1762499337.797771,80,0,0,0,0,67,0,0,0,0
1762499338.2984455,80,0,0,0,0,68,0,0,0,0
1762499338.798798,80,0,0,0,0,67,0,0,0,0
1762499339.299246,81,0,0,0,0,73,0,0,0,0
1762499339.7994454,81,0,0,0,0,70,0,0,0,0
1762499340.2997103,83,0,0,0,0,69,0,0,0,0
1762499340.7999654,83,0,0,0,0,67,0,0,0,0
1762499341.3006287,77,0,0,0,0,67,0,0,0,0
1762499341.80122,77,0,0,0,0,70,0,0,0,0
1762499342.3015087,80,0,0,0,0,74,0,0,0,0
1762499342.8022346,80,0,0,0,0,67,0,0,0,0
1762499343.3029833,80,0,0,0,0,67,0,0,0,0
1762499343.8036518,80,0,0,0,0,67,0,0,0,0
1762499344.3045187,80,0,0,0,0,67,0,0,0,0
1762499344.8049512,80,0,0,0,0,68,0,0,0,0
1762499345.305256,79,0,0,0,0,67,0,0,0,0
1762499345.8055634,79,0,0,0,0,74,0,0,0,0
1762499346.3058891,79,0,0,0,0,73,0,0,0,0
1762499346.806834,79,0,0,0,0,72,0,0,0,0
1762499347.3072414,79,0,0,0,0,67,0,0,0,0
1762499347.8079321,79,0,0,0,0,67,0,0,0,0
1762499348.3084419,80,0,0,0,0,67,0,0,0,0
1762499348.8092043,80,0,0,0,0,67,0,0,0,0
1762499349.3100564,79,0,0,0,0,68,0,0,0,0
1762499349.8123126,79,0,0,0,0,67,0,0,0,0
1762499350.312783,81,0,0,0,0,70,0,0,0,0
1762499350.8144252,81,0,0,0,0,67,0,0,0,0
1762499351.3149724,80,0,0,0,0,67,0,0,0,0
1762499351.81535,80,0,0,0,0,67,0,0,0,0
1762499352.316259,80,0,0,0,0,67,0,0,0,0
1762499352.816965,80,0,0,0,0,67,0,0,0,0
1762499353.3175118,80,0,0,0,0,68,0,0,0,0
1762499353.8180432,80,0,0,0,0,68,0,0,0,0
1762499354.3182592,80,0,0,0,0,69,0,0,0,0
1762499354.8185933,80,0,0,0,0,67,0,0,0,0
1762499355.3189895,80,0,0,0,0,67,0,0,0,0
1762499355.8197114,80,0,0,0,0,67,0,0,0,0
1762499356.320028,79,0,0,0,0,67,0,0,0,0
1762499356.8204432,79,0,0,0,0,68,0,0,0,0
1762499357.3209226,81,0,0,0,0,68,0,0,0,0
1762499357.8212066,81,0,0,0,0,68,0,0,0,0
1762499358.3217962,81,0,0,0,0,68,0,0,0,0
1762499358.822445,81,0,0,0,0,67,0,0,0,0
1762499359.3228664,77,0,0,0,0,68,0,0,0,0
1762499359.8235562,77,0,0,0,0,68,0,0,0,0
1762499360.3238962,78,0,0,0,0,68,0,0,0,0
1762499360.8246763,78,0,0,0,0,73,0,0,0,0
1762499361.3258455,80,0,0,0,0,68,0,0,0,0
1762499361.8267035,80,0,0,0,0,67,0,0,0,0
1762499362.3270032,78,0,0,0,0,68,0,0,0,0
1762499362.8272262,78,0,0,0,0,68,0,0,0,0
1762499363.327934,79,0,0,0,0,68,0,0,0,0
1762499363.8282402,79,0,0,0,0,68,0,0,0,0
1762499364.3288972,80,0,0,0,0,68,0,0,0,0
1762499364.829457,80,0,0,0,0,68,0,0,0,0
1762499365.330275,87,0,0,0,0,70,0,0,0,0
1762499365.8306901,87,0,0,0,0,67,0,0,0,0
1762499366.332484,78,0,0,0,0,67,0,0,0,0
1762499366.8327234,78,0,0,0,0,67,0,0,0,0
1762499367.3330789,78,0,0,0,0,67,0,0,0,0
1762499367.833385,78,0,0,0,0,68,0,0,0,0
1762499368.3336532,79,0,0,0,0,67,0,0,0,0
1762499368.8339806,79,0,0,0,0,72,0,0,0,0
1762499369.3343532,79,0,0,0,0,68,0,0,0,0
1762499369.8352482,79,0,0,0,0,68,0,0,0,0
1762499370.3359601,79,0,0,0,0,68,0,0,0,0
1762499370.8367002,79,0,0,0,0,68,0,0,0,0
1762499371.3376286,80,0,0,0,0,68,0,0,0,0
1762499371.8385496,80,0,0,0,0,68,0,0,0,0
1762499372.3397264,79,0,0,0,0,68,0,0,0,0
1762499372.8400905,79,0,0,0,0,67,0,0,0,0
1762499373.3403316,86,0,0,0,0,69,0,0,0,0
1762499373.8406265,86,0,0,0,0,68,0,0,0,0
1762499374.3410282,79,0,0,0,0,67,0,0,0,0
1762499374.8415039,79,0,0,0,0,68,0,0,0,0
1762499375.3423417,80,0,0,0,0,68,0,0,0,0
1762499375.8427792,80,0,0,0,0,68,0,0,0,0
1762499376.3432736,78,0,0,0,0,68,0,0,0,0
1762499376.8438542,78,0,0,0,0,70,0,0,0,0
1762499377.3443937,78,0,0,0,0,68,0,0,0,0
1762499377.8450158,78,0,0,0,0,67,0,0,0,0
1762499378.3454077,78,0,0,0,0,68,0,0,0,0
1762499378.8464222,78,0,0,0,0,67,0,0,0,0
1762499379.346709,80,0,0,0,0,68,0,0,0,0
1762499379.847424,80,0,0,0,0,68,0,0,0,0
1762499380.3477888,87,0,0,0,0,70,0,0,0,0
1762499380.848229,87,0,0,0,0,68,0,0,0,0
1762499381.3485317,77,0,0,0,0,68,0,0,0,0
1762499381.848954,77,0,0,0,0,68,0,0,0,0
1762499382.3495834,79,0,0,0,0,68,0,0,0,0
1762499382.85,79,0,0,0,0,68,0,0,0,0
1762499383.350406,79,0,0,0,0,68,0,0,0,0
1762499383.850841,79,0,0,0,0,72,0,0,0,0
1762499384.3512368,80,0,0,0,0,68,0,0,0,0
1762499384.8518133,80,0,0,0,0,68,0,0,0,0
1762499385.3534997,78,0,0,0,0,68,0,0,0,0
1762499385.8539186,78,0,0,0,0,67,0,0,0,0
1762499386.3546953,78,0,0,0,0,68,0,0,0,0
1762499386.8551269,78,0,0,0,0,67,0,0,0,0
1762499387.3568134,79,0,0,0,0,72,0,0,0,0
1762499387.8581088,79,0,0,0,0,68,0,0,0,0
1762499388.358751,78,0,0,0,0,68,0,0,0,0
1762499388.859135,78,0,0,0,0,68,0,0,0,0
1762499389.359714,77,0,0,0,0,68,0,0,0,0
1762499389.8600178,77,0,0,0,0,68,0,0,0,0
1762499390.3606966,78,0,0,0,0,68,0,0,0,0
1762499390.8611913,78,0,0,0,0,73,0,0,0,0
1762499391.361996,80,0,0,0,0,68,0,0,0,0
1762499391.862268,80,0,0,0,0,68,0,0,0,0
1762499392.3629663,80,0,0,0,0,68,0,0,0,0
1762499392.863551,80,0,0,0,0,68,0,0,0,0
1762499393.3640563,80,0,0,0,0,68,0,0,0,0
1762499393.865156,80,0,0,0,0,68,0,0,0,0
1762499394.36571,78,0,0,0,0,68,0,0,0,0
1762499394.8659585,78,0,0,0,0,72,0,0,0,0
1762499395.366412,86,0,0,0,0,70,0,0,0,0
1762499395.86678,86,0,0,0,0,68,0,0,0,0
1762499396.3672717,79,0,0,0,0,68,0,0,0,0
1762499396.8676744,79,0,0,0,0,68,0,0,0,0
1762499397.368687,79,0,0,0,0,67,0,0,0,0
1762499397.8702178,79,0,0,0,0,68,0,0,0,0
1762499398.3704562,79,0,0,0,0,68,0,0,0,0
1762499398.8709233,79,0,0,0,0,68,0,0,0,0
1762499399.371698,86,0,0,0,0,69,0,0,0,0
1762499399.8721118,86,0,0,0,0,68,0,0,0,0
1762499400.3727899,78,0,0,0,0,68,0,0,0,0
1762499400.8740685,78,0,0,0,0,68,0,0,0,0
1762499401.3747492,79,0,0,0,0,68,0,0,0,0
1762499401.8753934,79,0,0,0,0,68,0,0,0,0
1762499402.3759365,76,0,0,0,0,68,0,0,0,0
1762499402.8767202,76,0,0,0,0,70,0,0,0,0
1762499403.377503,78,0,0,0,0,68,0,0,0,0
1762499403.8779492,78,0,0,0,0,68,0,0,0,0
1762499404.3786018,74,0,0,0,0,68,0,0,0,0
1762499404.8789456,74,0,0,0,0,68,0,0,0,0
1762499405.3797143,76,0,0,0,0,68,0,0,0,0
1762499405.8803341,76,0,0,0,0,68,0,0,0,0
1762499406.3810725,79,0,0,0,0,68,0,0,0,0
1762499406.8818233,79,0,0,0,0,68,0,0,0,0
1762499407.3827593,79,0,0,0,0,67,0,0,0,0
1762499407.883326,79,0,0,0,0,72,0,0,0,0
1762499408.384035,82,0,0,0,0,68,0,0,0,0
1762499408.8845484,82,0,0,0,0,68,0,0,0,0
1762499409.385049,78,0,0,0,0,68,0,0,0,0
1762499409.8856423,78,0,0,0,0,68,0,0,0,0
1762499410.3863053,77,0,0,0,0,67,0,0,0,0
1762499410.8870988,77,0,0,0,0,68,0,0,0,0
1762499411.3878996,78,0,0,0,0,68,0,0,0,0
1762499411.8883328,78,0,0,0,0,68,0,0,0,0
1762499412.38931,77,0,0,0,0,68,0,0,0,0
1762499412.8899105,77,0,0,0,0,68,0,0,0,0
1762499413.3904123,79,0,0,0,0,68,0,0,0,0
1762499413.8910832,79,0,0,0,0,68,0,0,0,0
1762499414.391537,82,0,0,0,0,75,0,0,0,0
1762499414.8927515,82,0,0,0,0,68,0,0,0,0
1762499415.3936844,80,0,0,0,0,68,0,0,0,0
1762499415.8947284,80,0,0,0,0,68,0,0,0,0
1762499416.3954854,78,0,0,0,0,68,0,0,0,0
1762499416.895961,78,0,0,0,0,68,0,0,0,0
1762499417.397097,79,0,0,0,0,68,0,0,0,0
1762499417.8977003,79,0,0,0,0,68,0,0,0,0
1762499418.3983104,80,0,0,0,0,67,0,0,0,0
1762499418.8989017,80,0,0,0,0,72,0,0,0,0
1762499419.399307,79,0,0,0,0,68,0,0,0,0
1762499419.899651,79,0,0,0,0,68,0,0,0,0
1762499420.4003952,79,0,0,0,0,68,0,0,0,0
1762499420.9012792,79,0,0,0,0,68,0,0,0,0
1762499421.4019208,79,0,0,0,0,68,0,0,0,0
1762499421.9027464,79,0,0,0,0,68,0,0,0,0
1762499422.4034674,87,0,0,0,0,70,0,0,0,0
1762499422.9042358,87,0,0,0,0,68,0,0,0,0
1762499423.404825,79,0,0,0,0,67,0,0,0,0
1762499423.9053028,79,0,0,0,0,68,0,0,0,0
1762499424.4056492,80,0,0,0,0,68,0,0,0,0
1762499424.9064417,80,0,0,0,0,68,0,0,0,0
1762499425.406965,79,0,0,0,0,68,0,0,0,0
1762499425.9075854,79,0,0,0,0,70,0,0,0,0
1762499426.4088657,82,0,0,0,0,69,0,0,0,0
1762499426.9095416,82,0,0,0,0,69,0,0,0,0
1762499427.4099452,78,0,0,0,0,68,0,0,0,0
1762499427.9103608,78,0,0,0,0,68,0,0,0,0
1762499428.4106882,81,0,0,0,0,68,0,0,0,0
1762499428.9110553,81,0,0,0,0,68,0,0,0,0
1762499429.411559,81,0,0,0,0,68,0,0,0,0
1762499429.9120333,81,0,0,0,0,68,0,0,0,0
1762499430.4123986,79,0,0,0,0,69,0,0,0,0
1762499430.912913,79,0,0,0,0,68,0,0,0,0
1762499431.4135032,79,0,0,0,0,68,0,0,0,0
1762499431.9141426,79,0,0,0,0,68,0,0,0,0
1762499432.4149497,80,0,0,0,0,68,0,0,0,0
1762499432.915364,80,0,0,0,0,68,0,0,0,0
1762499433.4158912,80,0,0,0,0,68,0,0,0,0
1762499433.9163365,80,0,0,0,0,69,0,0,0,0
1762499434.4171784,79,0,0,0,0,68,0,0,0,0
1762499434.9174836,79,0,0,0,0,68,0,0,0,0
1762499435.4179513,78,0,0,0,0,68,0,0,0,0
1762499435.9186847,78,0,0,0,0,68,0,0,0,0
1762499436.41946,80,0,0,0,0,75,0,0,0,0
1762499436.9202695,80,0,0,0,0,68,0,0,0,0
1762499437.4208422,80,0,0,0,0,68,0,0,0,0
1762499437.9215379,80,0,0,0,0,68,0,0,0,0
1762499438.42228,77,0,0,0,0,68,0,0,0,0
1762499438.9227242,77,0,0,0,0,68,0,0,0,0
1762499439.4230914,79,0,0,0,0,68,0,0,0,0
1762499439.9237332,79,0,0,0,0,68,0,0,0,0
1762499440.4245842,78,0,0,0,0,68,0,0,0,0
1762499440.925234,78,0,0,0,0,71,0,0,0,0
1762499441.4261389,77,0,0,0,0,68,0,0,0,0
1762499441.9269094,77,0,0,0,0,68,0,0,0,0
1762499442.4275103,79,0,0,0,0,68,0,0,0,0
1762499442.9281669,79,0,0,0,0,68,0,0,0,0
1762499443.4295065,78,0,0,0,0,68,0,0,0,0
1762499443.9300005,78,0,0,0,0,68,0,0,0,0
1762499444.4306262,82,0,0,0,0,72,0,0,0,0
