timestamp,gpu_utilization,memory_utilization,memory_used_mb,memory_total_mb,memory_percent,temperature_c,power_draw_w,power_limit_w,sm_clock_mhz,mem_clock_mhz
1763060503.7288501,90,0,0,0,0,48,0,0,0,0
1763060504.229627,87,0,0,0,0,48,0,0,0,0
1763060504.7300436,87,0,0,0,0,48,0,0,0,0
1763060505.2304094,86,0,0,0,0,48,0,0,0,0
1763060505.730787,86,0,0,0,0,48,0,0,0,0
1763060506.2312787,90,0,0,0,0,48,0,0,0,0
1763060506.7315526,90,0,0,0,0,48,0,0,0,0
1763060507.2321258,89,0,0,0,0,48,0,0,0,0
1763060507.733678,89,0,0,0,0,48,0,0,0,0
1763060508.2355363,86,0,0,0,0,48,0,0,0,0
1763060508.7360013,86,0,0,0,0,49,0,0,0,0
1763060509.2364028,89,0,0,0,0,49,0,0,0,0
1763060509.7370698,89,0,0,0,0,49,0,0,0,0
1763060510.2375782,89,0,0,0,0,49,0,0,0,0
1763060510.738005,89,0,0,0,0,49,0,0,0,0
1763060511.238767,89,0,0,0,0,49,0,0,0,0
1763060511.7395294,89,0,0,0,0,49,0,0,0,0
1763060512.2407396,90,0,0,0,0,49,0,0,0,0
1763060512.7410257,90,0,0,0,0,49,0,0,0,0
1763060513.2414098,90,0,0,0,0,50,0,0,0,0
1763060513.7421718,90,0,0,0,0,50,0,0,0,0
1763060514.242653,85,0,0,0,0,50,0,0,0,0
1763060514.743194,85,0,0,0,0,49,0,0,0,0
1763060515.2435937,90,0,0,0,0,50,0,0,0,0
1763060515.7442966,90,0,0,0,0,50,0,0,0,0
1763060516.2447207,90,0,0,0,0,50,0,0,0,0
1763060516.7454238,90,0,0,0,0,50,0,0,0,0
1763060517.2459605,89,0,0,0,0,50,0,0,0,0
1763060517.7463176,89,0,0,0,0,50,0,0,0,0
1763060518.2466643,89,0,0,0,0,50,0,0,0,0
1763060518.7470827,89,0,0,0,0,50,0,0,0,0
1763060519.247353,90,0,0,0,0,51,0,0,0,0
1763060519.7477975,90,0,0,0,0,51,0,0,0,0
1763060520.2483737,89,0,0,0,0,51,0,0,0,0
1763060520.7492247,89,0,0,0,0,51,0,0,0,0
1763060521.2498684,86,0,0,0,0,51,0,0,0,0
1763060521.750405,86,0,0,0,0,50,0,0,0,0
1763060522.2508197,90,0,0,0,0,51,0,0,0,0
1763060522.7512732,90,0,0,0,0,51,0,0,0,0
1763060523.251654,90,0,0,0,0,51,0,0,0,0
1763060523.7523084,90,0,0,0,0,51,0,0,0,0
1763060524.2532253,90,0,0,0,0,51,0,0,0,0
1763060524.754047,90,0,0,0,0,51,0,0,0,0
1763060525.2548206,88,0,0,0,0,51,0,0,0,0
1763060525.7556355,88,0,0,0,0,52,0,0,0,0
1763060526.2564826,90,0,0,0,0,52,0,0,0,0
1763060526.7569962,90,0,0,0,0,52,0,0,0,0
1763060527.2574055,89,0,0,0,0,52,0,0,0,0
1763060527.75813,89,0,0,0,0,52,0,0,0,0
1763060528.2585256,90,0,0,0,0,52,0,0,0,0
1763060528.7589965,90,0,0,0,0,51,0,0,0,0
1763060529.2598104,95,0,0,0,0,59,0,0,0,0
1763060529.760703,95,0,0,0,0,52,0,0,0,0
1763060530.2620318,88,0,0,0,0,52,0,0,0,0
1763060530.7624264,88,0,0,0,0,52,0,0,0,0
1763060531.2632668,88,0,0,0,0,52,0,0,0,0
1763060531.7639832,88,0,0,0,0,52,0,0,0,0
1763060532.264302,89,0,0,0,0,52,0,0,0,0
1763060532.764741,89,0,0,0,0,52,0,0,0,0
1763060533.265493,90,0,0,0,0,52,0,0,0,0
1763060533.7663693,90,0,0,0,0,52,0,0,0,0
1763060534.266857,90,0,0,0,0,52,0,0,0,0
1763060534.7675424,90,0,0,0,0,52,0,0,0,0
1763060535.2678812,89,0,0,0,0,52,0,0,0,0
1763060535.7683039,89,0,0,0,0,52,0,0,0,0
1763060536.269082,89,0,0,0,0,52,0,0,0,0
1763060536.7699072,89,0,0,0,0,53,0,0,0,0
1763060537.2708569,83,0,0,0,0,52,0,0,0,0
1763060537.771401,83,0,0,0,0,53,0,0,0,0
1763060538.272237,86,0,0,0,0,53,0,0,0,0
1763060538.77253,86,0,0,0,0,53,0,0,0,0
1763060539.2728662,88,0,0,0,0,53,0,0,0,0
1763060539.7731953,88,0,0,0,0,53,0,0,0,0
1763060540.2738576,91,0,0,0,0,53,0,0,0,0
1763060540.7746072,91,0,0,0,0,53,0,0,0,0
1763060541.2754562,90,0,0,0,0,53,0,0,0,0
1763060541.7762318,90,0,0,0,0,53,0,0,0,0
1763060542.276751,87,0,0,0,0,53,0,0,0,0
1763060542.77752,87,0,0,0,0,53,0,0,0,0
1763060543.27828,90,0,0,0,0,53,0,0,0,0
1763060543.7785702,90,0,0,0,0,53,0,0,0,0
1763060544.2793183,90,0,0,0,0,53,0,0,0,0
1763060544.7801766,90,0,0,0,0,54,0,0,0,0
1763060545.2809937,89,0,0,0,0,54,0,0,0,0
1763060545.7822025,89,0,0,0,0,53,0,0,0,0
1763060546.283033,89,0,0,0,0,54,0,0,0,0
1763060546.784711,89,0,0,0,0,54,0,0,0,0
1763060547.285334,85,0,0,0,0,53,0,0,0,0
1763060547.7859063,85,0,0,0,0,54,0,0,0,0
1763060548.28674,90,0,0,0,0,54,0,0,0,0
1763060548.7875962,90,0,0,0,0,54,0,0,0,0
1763060549.2883966,89,0,0,0,0,54,0,0,0,0
1763060549.7892718,89,0,0,0,0,54,0,0,0,0
1763060550.2899787,86,0,0,0,0,54,0,0,0,0
1763060550.7907162,86,0,0,0,0,54,0,0,0,0
1763060551.2910504,90,0,0,0,0,54,0,0,0,0
1763060551.7917843,90,0,0,0,0,54,0,0,0,0
1763060552.2921846,90,0,0,0,0,54,0,0,0,0
1763060552.7929273,90,0,0,0,0,54,0,0,0,0
1763060553.293848,89,0,0,0,0,54,0,0,0,0
1763060553.794576,89,0,0,0,0,54,0,0,0,0
1763060554.295316,90,0,0,0,0,55,0,0,0,0
1763060554.7961671,90,0,0,0,0,55,0,0,0,0
1763060555.296987,89,0,0,0,0,55,0,0,0,0
1763060555.7977762,89,0,0,0,0,55,0,0,0,0
1763060556.2995582,89,0,0,0,0,55,0,0,0,0
1763060556.8005466,89,0,0,0,0,55,0,0,0,0
1763060557.301434,89,0,0,0,0,55,0,0,0,0
1763060557.802181,89,0,0,0,0,55,0,0,0,0
1763060558.3025482,88,0,0,0,0,55,0,0,0,0
1763060558.8030102,88,0,0,0,0,55,0,0,0,0
1763060559.3038487,90,0,0,0,0,55,0,0,0,0
1763060559.804547,90,0,0,0,0,55,0,0,0,0
1763060560.3048835,86,0,0,0,0,55,0,0,0,0
1763060560.8054848,86,0,0,0,0,55,0,0,0,0
1763060561.3059604,90,0,0,0,0,55,0,0,0,0
1763060561.8067634,90,0,0,0,0,55,0,0,0,0
1763060562.3076546,90,0,0,0,0,55,0,0,0,0
1763060562.8084497,90,0,0,0,0,55,0,0,0,0
1763060563.309046,89,0,0,0,0,55,0,0,0,0
1763060563.809866,89,0,0,0,0,56,0,0,0,0
1763060564.310646,89,0,0,0,0,56,0,0,0,0
1763060564.8110895,89,0,0,0,0,55,0,0,0,0
1763060565.3114696,84,0,0,0,0,55,0,0,0,0
1763060565.812174,84,0,0,0,0,56,0,0,0,0
1763060566.313041,90,0,0,0,0,56,0,0,0,0
1763060566.813852,90,0,0,0,0,56,0,0,0,0
1763060567.314631,90,0,0,0,0,56,0,0,0,0
1763060567.8153822,90,0,0,0,0,56,0,0,0,0
1763060568.3160865,86,0,0,0,0,55,0,0,0,0
1763060568.8169827,86,0,0,0,0,56,0,0,0,0
1763060569.3172207,89,0,0,0,0,56,0,0,0,0
1763060569.81795,89,0,0,0,0,56,0,0,0,0
1763060570.3184886,86,0,0,0,0,56,0,0,0,0
1763060570.8192399,86,0,0,0,0,56,0,0,0,0
1763060571.3196707,86,0,0,0,0,56,0,0,0,0
1763060571.8201382,86,0,0,0,0,56,0,0,0,0
1763060572.320565,90,0,0,0,0,56,0,0,0,0
1763060572.8210292,90,0,0,0,0,56,0,0,0,0
1763060573.3218248,88,0,0,0,0,56,0,0,0,0
1763060573.8221738,88,0,0,0,0,56,0,0,0,0
1763060574.3227925,89,0,0,0,0,56,0,0,0,0
1763060574.8232958,89,0,0,0,0,56,0,0,0,0
1763060575.3242254,89,0,0,0,0,56,0,0,0,0
1763060575.8247092,89,0,0,0,0,56,0,0,0,0
1763060576.3257692,91,0,0,0,0,56,0,0,0,0
1763060576.8262033,91,0,0,0,0,56,0,0,0,0
1763060577.3269536,90,0,0,0,0,56,0,0,0,0
1763060577.8275,90,0,0,0,0,56,0,0,0,0
1763060578.3282332,90,0,0,0,0,56,0,0,0,0
1763060578.8286216,90,0,0,0,0,56,0,0,0,0
1763060579.329369,90,0,0,0,0,56,0,0,0,0
1763060579.8297634,90,0,0,0,0,56,0,0,0,0
1763060580.3305326,90,0,0,0,0,56,0,0,0,0
1763060580.8311892,90,0,0,0,0,56,0,0,0,0
1763060581.3318014,90,0,0,0,0,56,0,0,0,0
1763060581.8320553,90,0,0,0,0,56,0,0,0,0
1763060582.332479,84,0,0,0,0,56,0,0,0,0
1763060582.8333597,84,0,0,0,0,56,0,0,0,0
1763060583.3338516,90,0,0,0,0,56,0,0,0,0
1763060583.8342676,90,0,0,0,0,56,0,0,0,0
1763060584.334989,89,0,0,0,0,56,0,0,0,0
1763060584.8358753,89,0,0,0,0,56,0,0,0,0
1763060585.336428,85,0,0,0,0,57,0,0,0,0
1763060585.8371742,85,0,0,0,0,57,0,0,0,0
1763060586.338013,86,0,0,0,0,57,0,0,0,0
1763060586.8383887,86,0,0,0,0,57,0,0,0,0
1763060587.3387547,89,0,0,0,0,57,0,0,0,0
1763060587.839274,89,0,0,0,0,57,0,0,0,0
1763060588.339746,89,0,0,0,0,57,0,0,0,0
1763060588.8401754,89,0,0,0,0,57,0,0,0,0
1763060589.3405643,90,0,0,0,0,57,0,0,0,0
1763060589.8408697,90,0,0,0,0,57,0,0,0,0
1763060590.3412123,90,0,0,0,0,57,0,0,0,0
1763060590.8417923,90,0,0,0,0,57,0,0,0,0
1763060591.3424106,90,0,0,0,0,57,0,0,0,0
1763060591.842944,90,0,0,0,0,57,0,0,0,0
1763060592.34377,89,0,0,0,0,57,0,0,0,0
1763060592.8445745,89,0,0,0,0,57,0,0,0,0
1763060593.344963,89,0,0,0,0,57,0,0,0,0
1763060593.8453465,89,0,0,0,0,57,0,0,0,0
1763060594.3460886,90,0,0,0,0,57,0,0,0,0
1763060594.8469481,90,0,0,0,0,57,0,0,0,0
1763060595.347345,87,0,0,0,0,57,0,0,0,0
1763060595.847861,87,0,0,0,0,57,0,0,0,0
1763060596.3486323,89,0,0,0,0,57,0,0,0,0
1763060596.8490353,89,0,0,0,0,57,0,0,0,0
1763060597.349431,91,0,0,0,0,57,0,0,0,0
1763060597.8497934,91,0,0,0,0,58,0,0,0,0
1763060598.3504634,90,0,0,0,0,58,0,0,0,0
1763060598.8512714,90,0,0,0,0,58,0,0,0,0
1763060599.3521452,90,0,0,0,0,58,0,0,0,0
1763060599.8530343,90,0,0,0,0,58,0,0,0,0
1763060600.3537056,91,0,0,0,0,58,0,0,0,0
1763060600.8544343,91,0,0,0,0,58,0,0,0,0
1763060601.3552136,85,0,0,0,0,58,0,0,0,0
1763060601.8555863,85,0,0,0,0,58,0,0,0,0
1763060602.3559942,90,0,0,0,0,58,0,0,0,0
1763060602.8563926,90,0,0,0,0,58,0,0,0,0
1763060603.3571608,86,0,0,0,0,58,0,0,0,0
1763060603.8579638,86,0,0,0,0,58,0,0,0,0
1763060604.3584135,86,0,0,0,0,58,0,0,0,0
1763060604.858739,86,0,0,0,0,58,0,0,0,0
1763060605.359073,90,0,0,0,0,58,0,0,0,0
1763060605.8594534,90,0,0,0,0,58,0,0,0,0
1763060606.3602347,89,0,0,0,0,58,0,0,0,0
1763060606.8607442,89,0,0,0,0,58,0,0,0,0
1763060607.3611186,90,0,0,0,0,58,0,0,0,0
1763060607.861676,90,0,0,0,0,58,0,0,0,0
1763060608.3626463,89,0,0,0,0,58,0,0,0,0
1763060608.8634434,89,0,0,0,0,58,0,0,0,0
1763060609.3641508,88,0,0,0,0,58,0,0,0,0
1763060609.8649495,88,0,0,0,0,58,0,0,0,0
1763060610.3654606,89,0,0,0,0,58,0,0,0,0
1763060610.8658273,89,0,0,0,0,58,0,0,0,0
1763060611.3665946,90,0,0,0,0,58,0,0,0,0
1763060611.8674831,90,0,0,0,0,58,0,0,0,0
1763060612.3682716,89,0,0,0,0,59,0,0,0,0
1763060612.8688672,89,0,0,0,0,59,0,0,0,0
1763060613.3694074,89,0,0,0,0,58,0,0,0,0
1763060613.8697994,89,0,0,0,0,58,0,0,0,0
1763060614.370523,89,0,0,0,0,58,0,0,0,0
1763060614.8713717,89,0,0,0,0,58,0,0,0,0
1763060615.3721514,88,0,0,0,0,58,0,0,0,0
1763060615.8730175,88,0,0,0,0,58,0,0,0,0
1763060616.3736544,87,0,0,0,0,58,0,0,0,0
1763060616.8743472,87,0,0,0,0,58,0,0,0,0
1763060617.3746867,85,0,0,0,0,58,0,0,0,0
1763060617.8761523,85,0,0,0,0,58,0,0,0,0
1763060618.377027,86,0,0,0,0,58,0,0,0,0
1763060618.8773189,86,0,0,0,0,58,0,0,0,0
1763060619.3777182,89,0,0,0,0,58,0,0,0,0
1763060619.8781395,89,0,0,0,0,58,0,0,0,0
1763060620.379319,90,0,0,0,0,58,0,0,0,0
1763060620.8799238,90,0,0,0,0,58,0,0,0,0
1763060621.3806112,89,0,0,0,0,58,0,0,0,0
1763060621.881488,89,0,0,0,0,58,0,0,0,0
1763060622.3819873,90,0,0,0,0,59,0,0,0,0
1763060622.8826303,90,0,0,0,0,58,0,0,0,0
1763060623.3834631,89,0,0,0,0,59,0,0,0,0
1763060623.8847558,89,0,0,0,0,59,0,0,0,0
1763060624.3855057,88,0,0,0,0,58,0,0,0,0
1763060624.8861575,88,0,0,0,0,59,0,0,0,0
1763060625.3870676,86,0,0,0,0,59,0,0,0,0
1763060625.8879893,86,0,0,0,0,59,0,0,0,0
1763060626.3886235,90,0,0,0,0,59,0,0,0,0
1763060626.8894515,90,0,0,0,0,58,0,0,0,0
1763060627.3901775,88,0,0,0,0,59,0,0,0,0
1763060627.8905158,88,0,0,0,0,59,0,0,0,0
1763060628.3912263,86,0,0,0,0,59,0,0,0,0
1763060628.8920362,86,0,0,0,0,59,0,0,0,0
1763060629.394434,89,0,0,0,0,59,0,0,0,0
1763060629.8950622,89,0,0,0,0,59,0,0,0,0
1763060630.3957703,87,0,0,0,0,59,0,0,0,0
1763060630.8960748,87,0,0,0,0,59,0,0,0,0
1763060631.3966672,89,0,0,0,0,59,0,0,0,0
1763060631.8975375,89,0,0,0,0,59,0,0,0,0
1763060632.398294,89,0,0,0,0,59,0,0,0,0
1763060632.8987796,89,0,0,0,0,59,0,0,0,0
1763060633.3996012,89,0,0,0,0,59,0,0,0,0
1763060633.9003992,89,0,0,0,0,59,0,0,0,0
1763060634.4007156,90,0,0,0,0,59,0,0,0,0
1763060634.901657,90,0,0,0,0,59,0,0,0,0
1763060635.4023952,88,0,0,0,0,59,0,0,0,0
1763060635.9036028,88,0,0,0,0,59,0,0,0,0
1763060636.404161,88,0,0,0,0,59,0,0,0,0
1763060636.9048607,88,0,0,0,0,59,0,0,0,0
1763060637.405683,90,0,0,0,0,59,0,0,0,0
1763060637.9065692,90,0,0,0,0,59,0,0,0,0
1763060638.407056,89,0,0,0,0,59,0,0,0,0
1763060638.9077704,89,0,0,0,0,59,0,0,0,0
1763060639.408069,89,0,0,0,0,60,0,0,0,0
1763060639.9085135,89,0,0,0,0,59,0,0,0,0
1763060640.40876,90,0,0,0,0,59,0,0,0,0
1763060640.9090705,90,0,0,0,0,60,0,0,0,0
1763060641.4093928,90,0,0,0,0,60,0,0,0,0
1763060641.9097033,90,0,0,0,0,60,0,0,0,0
1763060642.41004,89,0,0,0,0,60,0,0,0,0
1763060642.9103775,89,0,0,0,0,60,0,0,0,0
1763060643.4109056,90,0,0,0,0,59,0,0,0,0
1763060643.9113195,90,0,0,0,0,60,0,0,0,0
1763060644.4118025,88,0,0,0,0,60,0,0,0,0
1763060644.9121208,88,0,0,0,0,60,0,0,0,0
1763060645.4128354,90,0,0,0,0,60,0,0,0,0
1763060645.9135118,90,0,0,0,0,60,0,0,0,0
1763060646.4138865,90,0,0,0,0,60,0,0,0,0
1763060646.9142241,90,0,0,0,0,60,0,0,0,0
1763060647.4146614,90,0,0,0,0,60,0,0,0,0
1763060647.9149904,90,0,0,0,0,60,0,0,0,0
1763060648.4154325,89,0,0,0,0,60,0,0,0,0
1763060648.9158142,89,0,0,0,0,60,0,0,0,0
1763060649.4163127,89,0,0,0,0,60,0,0,0,0
1763060649.91678,89,0,0,0,0,60,0,0,0,0
1763060650.4171865,90,0,0,0,0,60,0,0,0,0
1763060650.9176,90,0,0,0,0,60,0,0,0,0
1763060651.4178832,87,0,0,0,0,60,0,0,0,0
1763060651.9182963,87,0,0,0,0,60,0,0,0,0
1763060652.4187472,90,0,0,0,0,61,0,0,0,0
1763060652.9198482,90,0,0,0,0,61,0,0,0,0
1763060653.4207404,90,0,0,0,0,61,0,0,0,0
1763060653.921591,90,0,0,0,0,61,0,0,0,0
1763060654.4221256,87,0,0,0,0,60,0,0,0,0
1763060654.9227817,87,0,0,0,0,61,0,0,0,0
1763060655.4233544,90,0,0,0,0,61,0,0,0,0
1763060655.9249623,90,0,0,0,0,60,0,0,0,0
1763060656.4252806,85,0,0,0,0,60,0,0,0,0
1763060656.9256818,85,0,0,0,0,60,0,0,0,0
1763060657.4259481,91,0,0,0,0,60,0,0,0,0
1763060657.926254,91,0,0,0,0,60,0,0,0,0
1763060658.426506,86,0,0,0,0,60,0,0,0,0
1763060658.9269028,86,0,0,0,0,60,0,0,0,0
1763060659.42724,90,0,0,0,0,60,0,0,0,0
1763060659.9275706,90,0,0,0,0,60,0,0,0,0
1763060660.4279525,90,0,0,0,0,60,0,0,0,0
1763060660.9282074,90,0,0,0,0,60,0,0,0,0
1763060661.4286294,90,0,0,0,0,60,0,0,0,0
1763060661.9291213,90,0,0,0,0,60,0,0,0,0
1763060662.4300082,90,0,0,0,0,60,0,0,0,0
1763060662.9310627,90,0,0,0,0,60,0,0,0,0
1763060663.4318419,88,0,0,0,0,60,0,0,0,0
1763060663.9322722,88,0,0,0,0,60,0,0,0,0
1763060664.4325867,90,0,0,0,0,60,0,0,0,0
1763060664.932874,90,0,0,0,0,60,0,0,0,0
1763060665.4331985,85,0,0,0,0,60,0,0,0,0
1763060665.9338946,85,0,0,0,0,61,0,0,0,0
1763060666.434342,90,0,0,0,0,61,0,0,0,0
1763060666.9351826,90,0,0,0,0,61,0,0,0,0
1763060667.4356136,91,0,0,0,0,61,0,0,0,0
1763060667.936409,91,0,0,0,0,60,0,0,0,0
1763060668.437202,90,0,0,0,0,61,0,0,0,0
1763060668.9382052,90,0,0,0,0,60,0,0,0,0
1763060669.438557,89,0,0,0,0,61,0,0,0,0
1763060669.9390266,89,0,0,0,0,61,0,0,0,0
1763060670.4407492,84,0,0,0,0,61,0,0,0,0
1763060670.9417734,84,0,0,0,0,60,0,0,0,0
1763060671.4429789,89,0,0,0,0,61,0,0,0,0
1763060671.9439645,89,0,0,0,0,61,0,0,0,0
1763060672.445146,88,0,0,0,0,60,0,0,0,0
1763060672.9456031,88,0,0,0,0,61,0,0,0,0
1763060673.4459133,89,0,0,0,0,61,0,0,0,0
1763060673.9461644,89,0,0,0,0,61,0,0,0,0
1763060674.447428,86,0,0,0,0,61,0,0,0,0
1763060674.9482803,85,0,0,0,0,61,0,0,0,0
1763060675.448737,85,0,0,0,0,61,0,0,0,0
1763060675.9492,90,0,0,0,0,60,0,0,0,0
1763060676.4499588,90,0,0,0,0,61,0,0,0,0
1763060676.951037,89,0,0,0,0,61,0,0,0,0
1763060677.451666,89,0,0,0,0,61,0,0,0,0
1763060677.9521494,89,0,0,0,0,61,0,0,0,0
1763060678.4524758,89,0,0,0,0,61,0,0,0,0
1763060678.9527843,90,0,0,0,0,61,0,0,0,0
1763060679.45326,90,0,0,0,0,61,0,0,0,0
1763060679.9536448,88,0,0,0,0,61,0,0,0,0
1763060680.4541254,88,0,0,0,0,61,0,0,0,0
1763060680.9547467,89,0,0,0,0,61,0,0,0,0
1763060681.455818,89,0,0,0,0,61,0,0,0,0
1763060681.9563787,90,0,0,0,0,61,0,0,0,0
1763060682.4567957,90,0,0,0,0,61,0,0,0,0
1763060682.958095,90,0,0,0,0,61,0,0,0,0
1763060683.4590678,90,0,0,0,0,61,0,0,0,0
1763060683.9595158,90,0,0,0,0,61,0,0,0,0
1763060684.4603434,90,0,0,0,0,61,0,0,0,0
1763060684.9609435,89,0,0,0,0,61,0,0,0,0
1763060685.4614313,89,0,0,0,0,61,0,0,0,0
1763060685.9622777,90,0,0,0,0,61,0,0,0,0
1763060686.462787,90,0,0,0,0,62,0,0,0,0
1763060686.963139,90,0,0,0,0,62,0,0,0,0
1763060687.463605,90,0,0,0,0,61,0,0,0,0
1763060687.9642773,90,0,0,0,0,61,0,0,0,0
1763060688.4655473,90,0,0,0,0,62,0,0,0,0
1763060688.9660835,90,0,0,0,0,62,0,0,0,0
1763060689.4666061,90,0,0,0,0,61,0,0,0,0
1763060689.9675143,87,0,0,0,0,62,0,0,0,0
1763060690.4680202,87,0,0,0,0,62,0,0,0,0
1763060690.9684572,88,0,0,0,0,62,0,0,0,0
1763060691.4688523,88,0,0,0,0,62,0,0,0,0
1763060691.969248,89,0,0,0,0,62,0,0,0,0
1763060692.469598,89,0,0,0,0,62,0,0,0,0
1763060692.9698462,90,0,0,0,0,62,0,0,0,0
1763060693.4701395,90,0,0,0,0,62,0,0,0,0
1763060693.9704993,90,0,0,0,0,62,0,0,0,0
1763060694.4708905,90,0,0,0,0,62,0,0,0,0
1763060694.9716234,92,0,0,0,0,62,0,0,0,0
1763060695.4721267,92,0,0,0,0,62,0,0,0,0
1763060695.9724045,88,0,0,0,0,62,0,0,0,0
1763060696.4735177,88,0,0,0,0,62,0,0,0,0
1763060696.9744053,91,0,0,0,0,62,0,0,0,0
1763060697.475564,91,0,0,0,0,62,0,0,0,0
1763060697.9763718,87,0,0,0,0,62,0,0,0,0
1763060698.4776793,87,0,0,0,0,62,0,0,0,0
1763060698.9788442,90,0,0,0,0,62,0,0,0,0
1763060699.4792538,90,0,0,0,0,62,0,0,0,0
1763060699.9800756,88,0,0,0,0,62,0,0,0,0
1763060700.4805913,88,0,0,0,0,62,0,0,0,0
1763060700.9816918,86,0,0,0,0,62,0,0,0,0
1763060701.482042,86,0,0,0,0,62,0,0,0,0
1763060701.9827135,87,0,0,0,0,62,0,0,0,0
1763060702.4831495,87,0,0,0,0,62,0,0,0,0
1763060702.9839067,84,0,0,0,0,62,0,0,0,0
1763060703.4843836,84,0,0,0,0,62,0,0,0,0
1763060703.9851563,85,0,0,0,0,62,0,0,0,0
1763060704.4855814,85,0,0,0,0,62,0,0,0,0
1763060704.9859226,86,0,0,0,0,62,0,0,0,0
1763060705.4866173,86,0,0,0,0,62,0,0,0,0
1763060705.9886386,87,0,0,0,0,62,0,0,0,0
1763060706.490043,87,0,0,0,0,62,0,0,0,0
1763060706.9910133,85,0,0,0,0,62,0,0,0,0
1763060707.4920213,85,0,0,0,0,62,0,0,0,0
1763060707.9923165,86,0,0,0,0,62,0,0,0,0
1763060708.4930716,86,0,0,0,0,62,0,0,0,0
1763060708.9935815,90,0,0,0,0,62,0,0,0,0
1763060709.4941168,90,0,0,0,0,62,0,0,0,0
1763060709.995076,85,0,0,0,0,62,0,0,0,0
1763060710.4960563,85,0,0,0,0,62,0,0,0,0
1763060710.9966278,90,0,0,0,0,62,0,0,0,0
1763060711.497376,90,0,0,0,0,62,0,0,0,0
1763060711.9983473,90,0,0,0,0,62,0,0,0,0
1763060712.4991522,90,0,0,0,0,62,0,0,0,0
1763060712.999531,89,0,0,0,0,62,0,0,0,0
1763060713.5006435,89,0,0,0,0,62,0,0,0,0
1763060714.0011098,88,0,0,0,0,62,0,0,0,0
1763060714.5017886,88,0,0,0,0,62,0,0,0,0
1763060715.0028627,84,0,0,0,0,62,0,0,0,0
1763060715.5039783,84,0,0,0,0,62,0,0,0,0
1763060716.00448,90,0,0,0,0,62,0,0,0,0
1763060716.5055156,90,0,0,0,0,63,0,0,0,0
1763060717.0066514,89,0,0,0,0,62,0,0,0,0
1763060717.5073254,89,0,0,0,0,62,0,0,0,0
1763060718.0080287,90,0,0,0,0,63,0,0,0,0
1763060718.5090997,90,0,0,0,0,62,0,0,0,0
1763060719.0102797,89,0,0,0,0,62,0,0,0,0
1763060719.5109851,89,0,0,0,0,63,0,0,0,0
1763060720.0124173,89,0,0,0,0,63,0,0,0,0
1763060720.5134342,89,0,0,0,0,62,0,0,0,0
1763060721.0145257,89,0,0,0,0,63,0,0,0,0
1763060721.515312,89,0,0,0,0,63,0,0,0,0
1763060722.0160143,89,0,0,0,0,63,0,0,0,0
1763060722.5163305,89,0,0,0,0,63,0,0,0,0
1763060723.016706,85,0,0,0,0,62,0,0,0,0
1763060723.5170462,85,0,0,0,0,63,0,0,0,0
1763060724.0173776,90,0,0,0,0,63,0,0,0,0
1763060724.517832,90,0,0,0,0,63,0,0,0,0
1763060725.0188007,89,0,0,0,0,63,0,0,0,0
1763060725.5191808,89,0,0,0,0,63,0,0,0,0
1763060726.020294,87,0,0,0,0,62,0,0,0,0
